0.3920251345591518,0
300.39202513455916,0
600.3920251345592,0
900.3920251345592,0
1200.3920251345592,0
1500.3920251345592,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
0.46097875080489376,0
300.4609787508049,0
300.4609787508049,0
600.4609787508049,0
600.4609787508049,0
900.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
0.46097875080489376,0
300.4609787508049,0
600.4609787508049,0
900.4609787508049,0
